Student Enrolment Key,Unit of Study Identifier,Semester,Mode of Study,Gender,Age Category,Dom/Int,Mark,Canvas access Week 1,Canvas access Week 2,Canvas access Week 3,Canvas access Week 4,Canvas access Week 5,Canvas access Week 6,Canvas access Week 7,Canvas access Week 8,Canvas access Week 9,Canvas access Week 10,Canvas access Week 11,Canvas access Week 12,Canvas access Week 13,Canvas access Mid-semester break,Canvas access STUVAC
1771,UNIT G,2,Full Time,M,19-21,Domestic,22,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1772,UNIT S,1,Full Time,F,19-21,Domestic,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1773,UNIT S,2,Full Time,M,18 and Under,International,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1774,UNIT A,1,Full Time,M,19-21,Domestic,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1775,UNIT H,2,Full Time,M,18 and Under,Domestic,53,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
1776,UNIT O,1,Full Time,M,19-21,International,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1777,UNIT V,2,Full Time,M,18 and Under,Domestic,37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1778,UNIT M,1,Full Time,M,19-21,International,64,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1779,UNIT Z,1,Full Time,M,18 and Under,Domestic,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1780,UNIT S,1,Full Time,F,19-21,Domestic,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1781,UNIT V,2,Part Time,M,22-25,Domestic,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1782,UNIT S,1,Full Time,F,19-21,International,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1783,UNIT X,1,Full Time,M,19-21,International,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1784,UNIT O,1,Full Time,F,19-21,International,8,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1
1785,UNIT H,2,Full Time,M,19-21,International,52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1786,UNIT A,1,Full Time,M,19-21,Domestic,46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1787,UNIT M,1,Full Time,F,19-21,International,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1788,UNIT S,1,Full Time,F,22-25,International,57,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1789,UNIT H,2,Full Time,M,19-21,International,41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1790,UNIT O,1,Full Time,F,19-21,Domestic,73,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1791,UNIT W,2,Full Time,M,19-21,International,60,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1792,UNIT V,2,Full Time,F,18 and Under,Domestic,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1793,UNIT V,2,Full Time,F,19-21,Domestic,21,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
1794,UNIT C,1,Full Time,M,19-21,Domestic,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1795,UNIT Q,2,Full Time,M,19-21,International,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1796,UNIT S,1,Full Time,M,19-21,Domestic,71,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1797,UNIT V,2,Full Time,M,19-21,Domestic,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1798,UNIT Q,2,Full Time,M,19-21,International,57,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
1799,UNIT V,2,Full Time,M,19-21,International,43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1800,UNIT K,1,Full Time,F,18 and Under,Domestic,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1801,UNIT H,2,Full Time,M,19-21,Domestic,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1802,UNIT W,2,Full Time,M,18 and Under,International,53,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
1803,UNIT W,2,Part Time,F,Over 25,Domestic,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1804,UNIT H,2,Full Time,M,18 and Under,Domestic,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1805,UNIT A,1,Full Time,F,19-21,Domestic,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1806,UNIT X,1,Full Time,M,19-21,Domestic,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1807,UNIT Q,2,Full Time,F,19-21,Domestic,47,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1
1808,UNIT V,2,Full Time,M,19-21,Domestic,62,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1809,UNIT Y,1,Full Time,F,19-21,International,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1810,UNIT Z,1,Full Time,M,19-21,Domestic,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1811,UNIT V,2,Full Time,F,19-21,International,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1812,UNIT H,2,Full Time,F,18 and Under,Domestic,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1813,UNIT G,2,Full Time,F,19-21,Domestic,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1814,UNIT S,1,Full Time,F,19-21,Domestic,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1815,UNIT H,2,Full Time,M,19-21,International,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1816,UNIT K,1,Full Time,M,19-21,Domestic,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1817,UNIT K,1,Full Time,F,19-21,Domestic,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1818,UNIT Y,1,Full Time,M,18 and Under,Domestic,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1819,UNIT K,1,Full Time,F,19-21,Domestic,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1820,UNIT O,1,Full Time,M,19-21,Domestic,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1821,UNIT X,1,Full Time,M,18 and Under,Domestic,89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1822,UNIT V,2,Full Time,M,19-21,International,72,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1823,UNIT A,1,Part Time,M,22-25,Domestic,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1824,UNIT O,1,Full Time,F,19-21,International,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1825,UNIT Q,2,Full Time,M,19-21,Domestic,92,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1826,UNIT O,1,Full Time,F,19-21,Domestic,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1827,UNIT S,1,Full Time,M,18 and Under,International,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1828,UNIT V,2,Full Time,M,19-21,Domestic,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1829,UNIT O,1,Full Time,F,19-21,Domestic,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1830,UNIT Z,1,Full Time,M,18 and Under,Domestic,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1831,UNIT H,2,Full Time,M,19-21,International,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1832,UNIT S,1,Full Time,M,19-21,Domestic,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1833,UNIT V,2,Full Time,M,19-21,Domestic,73,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1
1834,UNIT A,1,Full Time,F,18 and Under,Domestic,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1835,UNIT V,2,Full Time,F,19-21,Domestic,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1836,UNIT Q,2,Full Time,F,19-21,Domestic,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1837,UNIT H,2,Full Time,F,22-25,Domestic,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1838,UNIT S,2,Full Time,M,19-21,Domestic,52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1839,UNIT G,2,Full Time,F,18 and Under,International,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1840,UNIT W,2,Full Time,M,19-21,International,56,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
1841,UNIT K,1,Full Time,F,19-21,Domestic,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1842,UNIT H,2,Full Time,M,19-21,International,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1843,UNIT H,2,Full Time,M,19-21,International,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1844,UNIT S,2,Full Time,F,19-21,International,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1845,UNIT K,1,Part Time,F,22-25,Domestic,69,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0
1846,UNIT K,1,Full Time,M,19-21,Domestic,39,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1847,UNIT S,1,Full Time,M,19-21,Domestic,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1848,UNIT A,1,Full Time,M,19-21,International,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1849,UNIT M,1,Full Time,F,18 and Under,International,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1850,UNIT O,1,Full Time,M,19-21,Domestic,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1851,UNIT G,2,Full Time,M,19-21,Domestic,93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1852,UNIT Q,2,Full Time,F,19-21,Domestic,53,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1853,UNIT H,2,Full Time,M,19-21,International,59,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1
1854,UNIT O,1,Full Time,F,19-21,Domestic,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1855,UNIT K,1,Full Time,F,19-21,International,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1856,UNIT X,2,Full Time,F,19-21,Domestic,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1857,UNIT K,1,Full Time,F,19-21,International,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1858,UNIT A,1,Full Time,F,19-21,International,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1859,UNIT K,1,Full Time,M,19-21,International,64,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1860,UNIT H,2,Full Time,F,19-21,Domestic,85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1861,UNIT S,1,Full Time,F,18 and Under,Domestic,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1862,UNIT M,1,Full Time,M,19-21,Domestic,50,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1863,UNIT H,2,Full Time,M,19-21,Domestic,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1864,UNIT O,1,Full Time,M,22-25,International,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1865,UNIT G,2,Full Time,F,19-21,Domestic,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1866,UNIT O,1,Full Time,M,18 and Under,Domestic,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1867,UNIT O,1,Full Time,M,18 and Under,International,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1868,UNIT S,2,Full Time,M,22-25,Domestic,77,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1
1869,UNIT G,2,Full Time,F,19-21,Domestic,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1870,UNIT S,1,Full Time,M,18 and Under,Domestic,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1871,UNIT K,1,Full Time,M,22-25,International,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1872,UNIT O,1,Full Time,F,18 and Under,Domestic,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1873,UNIT O,1,Full Time,M,19-21,Domestic,60,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1874,UNIT V,2,Full Time,M,19-21,Domestic,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1875,UNIT S,1,Full Time,F,19-21,Domestic,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1876,UNIT V,2,Full Time,M,18 and Under,Domestic,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1877,UNIT X,2,Full Time,F,19-21,International,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1878,UNIT T,2,Full Time,M,19-21,International,91,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1879,UNIT O,1,Full Time,M,18 and Under,International,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1880,UNIT Q,2,Full Time,F,19-21,Domestic,55,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0
1881,UNIT S,2,Full Time,M,19-21,International,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1882,UNIT X,2,Full Time,F,19-21,International,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1883,UNIT K,1,Full Time,M,19-21,Domestic,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1884,UNIT O,1,Full Time,F,18 and Under,Domestic,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1885,UNIT G,2,Full Time,F,18 and Under,Domestic,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1886,UNIT W,2,Full Time,M,19-21,International,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1887,UNIT W,2,Full Time,M,19-21,International,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1888,UNIT X,2,Full Time,F,19-21,Domestic,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1889,UNIT A,1,Full Time,F,18 and Under,Domestic,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1890,UNIT V,2,Full Time,F,19-21,Domestic,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1891,UNIT H,2,Full Time,F,19-21,Domestic,71,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1892,UNIT A,1,Full Time,F,19-21,Domestic,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1893,UNIT Q,2,Full Time,F,19-21,International,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1894,UNIT Z,1,Full Time,F,19-21,International,82,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1895,UNIT V,2,Full Time,M,19-21,Domestic,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1896,UNIT A,1,Full Time,M,19-21,Domestic,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1897,UNIT O,1,Full Time,F,19-21,International,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1898,UNIT H,2,Full Time,F,19-21,Domestic,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1899,UNIT C,1,Full Time,F,19-21,Domestic,58,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1900,UNIT S,1,Full Time,M,18 and Under,Domestic,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1901,UNIT Z,1,Full Time,M,19-21,Domestic,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1902,UNIT S,2,Full Time,F,19-21,International,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1903,UNIT X,2,Full Time,M,19-21,International,61,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1904,UNIT X,2,Full Time,M,19-21,Domestic,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1905,UNIT G,2,Full Time,F,19-21,Domestic,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1906,UNIT S,2,Full Time,M,19-21,International,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1907,UNIT S,2,Full Time,M,18 and Under,International,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1908,UNIT Y,1,Full Time,F,19-21,Domestic,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1909,UNIT V,2,Full Time,M,19-21,International,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1910,UNIT V,2,Full Time,M,19-21,International,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1911,UNIT K,1,Full Time,F,Over 25,Domestic,46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1912,UNIT S,1,Full Time,M,19-21,Domestic,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1913,UNIT V,2,Full Time,F,19-21,Domestic,64,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1914,UNIT Q,2,Full Time,M,19-21,Domestic,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1915,UNIT O,1,Full Time,M,22-25,International,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1916,UNIT A,1,Full Time,F,19-21,Domestic,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1917,UNIT S,1,Full Time,M,19-21,Domestic,38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1918,UNIT H,2,Full Time,F,18 and Under,International,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1919,UNIT H,2,Full Time,M,19-21,International,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1920,UNIT C,1,Full Time,M,19-21,Domestic,68,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1921,UNIT Y,1,Full Time,F,19-21,Domestic,95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1922,UNIT O,1,Full Time,M,19-21,Domestic,85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1923,UNIT K,1,Full Time,F,19-21,Domestic,52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1924,UNIT X,1,Full Time,M,18 and Under,Domestic,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1925,UNIT Z,1,Full Time,M,18 and Under,Domestic,85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1926,UNIT Q,2,Full Time,F,19-21,Domestic,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1927,UNIT Q,2,Full Time,F,19-21,Domestic,50,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1928,UNIT S,1,Full Time,F,19-21,International,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1929,UNIT H,2,Full Time,F,19-21,Domestic,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1930,UNIT S,1,Full Time,M,19-21,International,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1931,UNIT W,2,Full Time,F,19-21,Domestic,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1932,UNIT X,1,Full Time,M,18 and Under,Domestic,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1933,UNIT Q,2,Full Time,F,19-21,Domestic,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1934,UNIT H,2,Full Time,M,19-21,International,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1935,UNIT T,2,Full Time,M,19-21,International,85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1936,UNIT X,1,Full Time,M,19-21,International,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1937,UNIT S,1,Full Time,F,19-21,International,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1938,UNIT V,2,Full Time,M,18 and Under,Domestic,30,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
1939,UNIT O,1,Full Time,F,19-21,Domestic,39,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1940,UNIT S,1,Full Time,M,19-21,International,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1941,UNIT H,2,Full Time,F,19-21,Domestic,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1942,UNIT G,2,Full Time,F,22-25,Domestic,64,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1943,UNIT O,1,Full Time,M,19-21,International,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1944,UNIT O,1,Full Time,M,18 and Under,Domestic,82,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1945,UNIT K,1,Full Time,M,19-21,Domestic,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1946,UNIT G,2,Full Time,F,19-21,Domestic,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1947,UNIT W,2,Full Time,F,18 and Under,International,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1948,UNIT G,2,Full Time,F,19-21,Domestic,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1949,UNIT O,1,Full Time,F,19-21,Domestic,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1950,UNIT S,2,Full Time,M,22-25,International,79,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1951,UNIT V,2,Full Time,F,18 and Under,Domestic,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1952,UNIT V,2,Full Time,F,18 and Under,Domestic,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1953,UNIT Q,2,Full Time,F,18 and Under,Domestic,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1954,UNIT K,1,Full Time,M,19-21,Domestic,67,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1955,UNIT S,1,Full Time,M,19-21,Domestic,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1956,UNIT M,1,Full Time,F,19-21,International,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1957,UNIT V,2,Full Time,F,19-21,Domestic,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1958,UNIT M,1,Full Time,M,19-21,International,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1959,UNIT K,1,Full Time,F,18 and Under,Domestic,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1960,UNIT X,2,Full Time,M,19-21,International,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1961,UNIT K,1,Full Time,M,19-21,Domestic,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1962,UNIT H,2,Full Time,M,19-21,Domestic,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1963,UNIT O,1,Full Time,F,19-21,International,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1964,UNIT S,1,Full Time,M,19-21,International,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1965,UNIT O,1,Full Time,M,22-25,International,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1966,UNIT V,2,Full Time,M,19-21,Domestic,70,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1967,UNIT O,1,Full Time,M,19-21,Domestic,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1968,UNIT O,1,Full Time,M,19-21,International,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1969,UNIT H,2,Full Time,M,18 and Under,Domestic,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1970,UNIT G,2,Full Time,M,19-21,Domestic,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1971,UNIT O,1,Full Time,F,19-21,International,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1972,UNIT W,2,Full Time,M,Over 25,Domestic,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1973,UNIT A,1,Full Time,F,22-25,International,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1974,UNIT X,2,Full Time,M,19-21,International,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1975,UNIT V,2,Full Time,F,19-21,International,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1976,UNIT K,1,Full Time,M,19-21,Domestic,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1977,UNIT S,2,Full Time,M,18 and Under,Domestic,97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1978,UNIT S,1,Full Time,M,22-25,International,38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1979,UNIT G,2,Full Time,F,19-21,Domestic,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1980,UNIT C,1,Full Time,F,19-21,Domestic,34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1981,UNIT O,1,Full Time,M,19-21,Domestic,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1982,UNIT O,1,Full Time,M,18 and Under,Domestic,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1983,UNIT A,1,Full Time,F,19-21,Domestic,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1984,UNIT K,1,Full Time,M,19-21,Domestic,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1985,UNIT V,2,Full Time,M,19-21,Domestic,94,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1986,UNIT O,1,Full Time,M,Over 25,Domestic,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1987,UNIT S,2,Full Time,F,19-21,International,81,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
1988,UNIT O,1,Full Time,F,19-21,International,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1989,UNIT O,1,Full Time,F,22-25,International,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1990,UNIT A,1,Full Time,F,19-21,Domestic,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1991,UNIT H,2,Full Time,F,19-21,Domestic,85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1992,UNIT K,1,Full Time,M,19-21,Domestic,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1993,UNIT O,1,Full Time,M,19-21,Domestic,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1994,UNIT O,1,Full Time,F,19-21,International,92,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1995,UNIT S,1,Full Time,F,19-21,Domestic,43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1996,UNIT S,2,Full Time,F,22-25,International,61,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1997,UNIT K,1,Full Time,F,19-21,Domestic,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1998,UNIT A,1,Full Time,M,19-21,International,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1999,UNIT O,1,Full Time,M,19-21,International,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2000,UNIT Q,2,Full Time,F,18 and Under,Domestic,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2001,UNIT H,2,Full Time,M,19-21,International,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2002,UNIT A,1,Full Time,F,22-25,Domestic,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2003,UNIT K,1,Full Time,F,18 and Under,Domestic,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2004,UNIT X,1,Full Time,M,19-21,International,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2005,UNIT V,2,Full Time,M,19-21,Domestic,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2006,UNIT K,1,Full Time,F,19-21,Domestic,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
